avg_mastery,mastery_variance,low_mastery_ratio,depth_weighted_mastery,avg_confidence,confidence_reliability,overconfidence_score,recent_accuracy_trend,decay_vulnerability,avg_time,retry_rate,avg_retry_count,high_influence_low_mastery_count,avg_influence,graph_density,bottleneck_risk_score,depth_weighted_weakness,risk_label
0.5304873460781306,0.09352284128899194,0.11089240746779236,0.5013232041249964,0.859939196771869,0.6029875739620356,0.14730382821602153,-0.38226337833250085,0.12282591854032177,47.76463596117155,0.17487239674057517,2,2,0.7972325375073404,0.2842120995891453,1.5318274843991566,1.4929106585318177,0
0.5301405369644614,0.07748809452754316,0.21249843868649865,0.49003236074502393,0.4486808377272328,0.6602442234508278,0.035442792796460496,0.018595849305881932,0.1502038153182158,38.699584090587564,0.6341463490634577,2,3,0.26905108715706677,0.2988517049842775,3.0246398248307154,3.4938750932390006,1
0.6362943407349051,0.06805259765667951,0.4317672500483007,0.9308273179146014,0.4451263766876842,0.8237653757511998,0.0,-0.09369922267206315,0.148746588935345,16.429879598018044,0.2898106727252009,2,5,0.19146706048676382,0.26574070607947464,2.8820748152894806,3.831996146053239,1
0.3130079633013303,0.034621816897920106,0.5679516155155995,0.8751917830724127,0.6276546035349055,0.7379767636040896,0.15032520647495048,-0.151753051587075,0.11984724098954586,66.66618292582632,0.19009228165338984,4,3,0.5402765788620634,0.298587112335088,1.77648894098431,1.0040397692309684,1
0.34126232512304505,0.05116143347158336,0.3452815585748965,0.9937560466896269,0.7254176640342791,0.6031954241489754,0.0,0.2701704661398011,0.16528135048877377,26.584800533159143,0.45140273572681267,1,1,0.5854008759387948,0.25643770940927446,5.10338440576487,2.105400141030289,1
0.5156568706138541,0.11776956129128781,0.3126495285539732,0.5181909579199898,0.9194541234390445,0.6689692294615096,0.06826495077574651,-0.1307358281274838,0.2770802219987971,36.130829859454415,0.6839141040240949,1,2,0.5079008314722828,0.2989580223614381,1.7632389332150071,3.0450207639249367,0
0.4480753319498364,0.10504585938121905,0.17530996188866108,0.609124897749419,0.7559118370722697,0.6385676855903705,0.19411818664199698,-0.16127538582360998,0.09461645046356544,50.37516766614005,0.29414727260362983,0,1,0.5893699213124498,0.3728611537532978,1.8964836449371352,2.102027792700995,0
0.647137099889291,0.031122237760072446,0.7777261837075549,0.24667149011584177,0.613597808478195,0.6290211007766464,0.11918977358730362,0.01513898800101869,0.24278143951529033,27.051631070749703,0.10345993610771335,6,2,0.33031085099149415,0.3260302359080502,0.7225820518676151,2.6657675787199127,1
0.4637963886718184,0.0849666152714613,0.31965237212640535,0.845386885223655,0.4960446188501162,0.7978889558556779,0.2948342644789813,0.1371179492596833,0.02980977699816645,22.59735332620285,0.11863816376739757,0,1,0.35826953415563684,0.31455259505131816,1.9194596753750295,5.424152610735023,0
0.3881544447997063,0.11756935616858946,0.06039203154803854,0.316444089746413,0.8345000859078725,0.5628256870736494,0.20251091525817735,-0.02832971720202538,0.1438662003557794,13.140786259490028,0.5151722553875123,3,2,0.5185936898758844,0.23401295909830028,2.2974006913910996,1.4727558218113623,1
0.8198473153382331,0.0,0.21767561927151582,0.5933551127525258,0.5052941861373927,0.8608780855734373,0.03461016116744235,0.23327410913385044,0.1670510699782014,55.814954293584535,0.4788478436986875,1,1,0.7637104041093237,0.32836282010289997,0.8157791061061888,-0.4682805044074456,0
0.5661335549270197,0.10716800961899675,0.4233910425225104,0.33053949447343123,0.8942702832158482,0.7828229690184623,0.10273133798514388,0.10619513239281811,0.3674859672914065,36.82220632910517,0.20777152366048207,1,3,0.5841020990135076,0.33322266921798765,1.501308575190305,2.101890281540528,1
0.6101292307031886,0.04686881205270767,0.08575359616064851,0.43222663465226085,0.6073423025590237,0.8090861670603697,0.0952629297455564,-0.4356422639462861,0.1725197695247312,88.90905138709995,0.26722002526381156,0,3,0.5910805984616367,0.31341328547661007,2.327010729975613,2.507760472530462,1
0.3862877720679815,0.10852993342965797,0.24114210026316804,0.38254751379005997,0.8885873108926776,0.6537060487974742,0.0,-0.10589339270140166,0.0,30.084674015536898,0.39790173741555096,1,3,0.3389485256649124,0.31071412458690656,1.47516452089923,2.265015076678077,1
0.5183425913212226,0.04183704217287416,0.10682136950093098,0.4284249478648365,0.7518396935088918,0.685005928092089,0.005960108351564672,-0.11236841987033981,0.00011110931387500744,31.178234648566182,0.4649277505567805,1,0,0.5633607624247883,0.2929909403194571,1.2658408276290545,3.403216795773063,0
0.6166383884564799,0.0,0.39399743206671656,0.4421754593702043,0.6294506765836313,0.5566848185475287,0.04392390930201398,0.09587219068588447,0.20340295863466812,36.51910544571898,0.42360634900779415,1,0,0.3226776126797304,0.3324701257911231,2.782133014203943,1.457877360235243,1
0.42735096338665457,0.0,0.25572263337086576,0.44034624101498465,0.5720905442260811,0.6475337592933197,0.0,-0.5249634112748224,0.26137708557899086,48.64701982707734,0.5025685321995129,2,1,0.7651636036940315,0.36985052774932614,0.7178861888669361,1.2370798251056172,1
0.6563547027518508,0.0824042473330691,0.3840811292272226,0.7166667823560615,0.5988638183980881,0.7493654847643151,0.1047493468251643,0.5098019417435444,0.2375455857627253,37.94694991822033,0.1819045320913864,3,1,0.348210903595494,0.31652640864527076,0.9120776214063437,1.988269238428842,1
0.5099041965121792,0.0929861250860741,0.36614580595245383,0.329027441387496,0.7142475038562857,0.8296063061781396,0.07509281553469593,0.10620521897884201,0.21675701058009905,54.18498321003768,0.5901070407331225,0,4,0.38052790722524565,0.2514141410361536,2.1773793405842796,2.019226895281261,1
0.5562459375310085,0.03478416874477957,0.5816434885743039,0.5941082854027734,0.6615734744326576,0.5892843183197548,0.0,0.02977536078353822,0.3162259597505667,30.321174150170187,0.6236957830428765,2,1,0.2790386535403079,0.2552391427923722,2.8461592627402834,6.1812614219236774,1
0.5097440081655904,0.1119296229388687,0.5621775612709531,0.7935918304611117,0.5609282887896943,0.6634494063014734,0.14042128652773322,0.23631354328382925,0.14604087792628684,24.276124223046285,0.3751638503862649,2,2,0.5128724479334592,0.3363119936635482,2.30552396622662,5.328671321892469,1
0.8778417276763406,0.0,0.08844444030069641,0.44736072709732083,0.6251552884523552,0.6848700779767477,0.17158727446909594,0.46873081056252497,0.2894910556026825,18.02677890886339,0.33531255219500866,2,1,0.5065687471794663,0.25182042974896396,1.7761127446437894,0.49570957605784605,0
0.5979754162893098,0.07669601006763417,0.3446235300029249,0.40641622185047965,0.6617865544578725,0.5604210797807514,0.1227034478864889,0.17414932891768065,0.03679851149735827,11.646387480942046,0.07232370690849066,1,2,0.7269861621765069,0.31005274936552846,1.6946113807959076,0.10528663066340105,1
0.44134336065661495,0.019449190011877164,0.6095654722173228,0.5038950749639499,0.3306898858377782,0.7591349241758399,0.06759318247910298,0.18976261929432403,0.10950521670619338,37.22896470787415,0.23174067690176542,1,0,0.6164622377957646,0.28272286292912546,3.0104418828265365,2.8713705785692993,0
0.7233817368154783,0.04740819460989204,0.3141309765261968,0.7859450416721421,0.7187252172183048,0.6276009668257391,0.1591442151751855,0.026138004892876467,0.019295860506818363,40.48529531410167,0.5244181652771815,0,4,0.3813849930117425,0.24638820233223468,2.8590014329706825,5.86739251800654,1
0.41687345250434665,0.0823699335658207,0.6479463612947148,0.5888215261906716,0.503041816292479,0.6804609648822976,0.16802203604766913,-0.028305150673389658,0.17251546993302078,35.52844458775225,0.34980187805967616,3,2,0.6310093304625926,0.3416134794287104,2.0498492518429057,3.9991346127397307,1
0.6313295392507133,0.03697933173580238,0.22650191954925245,0.44375714107848035,0.4770001395191383,0.6548050628088122,0.13074035697196884,-0.09515908880098023,0.19537387827336575,63.65108695780743,0.5259392713052375,1,0,0.3134726491513862,0.3353385193530948,1.722381300863482,2.9506714511958085,0
0.3060494814180337,0.06077222278850873,0.4532267059451018,0.646775330237608,0.39689834793339346,0.6210661494280325,0.01753877495652391,-0.16522239834290842,0.211410149222652,63.42045314412202,0.21894101604673016,1,2,0.39224704417540357,0.23221753483659907,2.0352721926453037,2.315888590932554,1
0.4007720926652354,0.13031464046072203,0.5996218506997747,0.32954157003271534,0.3809161253198165,0.6992955014519445,0.12766007655111808,-0.13740281993989947,0.20618833528871353,39.97795518833247,0.5648625729266992,4,3,0.5177689323108831,0.3240721731155914,1.2728025514069254,4.615743714661207,1
0.6295291853803685,0.05115540652384257,0.13623186235398355,0.6862719020885897,0.44668287453315664,0.6784390421431977,0.2195480650825479,-0.27011119286859664,0.10724466691882721,18.091183302120555,0.23012556349582866,2,2,0.33021704322011025,0.3167629997474686,1.8498243486050998,3.266984069404956,0
0.7107699869993116,0.1217846056032571,0.2361379497655822,0.6317214615403536,0.5436468563554264,0.6628142117721334,0.04033709413882698,-0.015174290137004665,0.18097591555867845,36.49942337917421,0.5269030948284205,6,2,0.6596988275612213,0.3418728601179256,1.5104633280094348,5.597637574770527,1
0.6257052421784955,0.023514657267119092,0.6046614565204121,0.48843830577222325,0.9429888706289853,0.6271538378319657,0.30979393391324317,-0.3369335154452774,0.05025533313942515,36.002679091244076,0.4463448115533382,1,2,0.8418969252272033,0.3083390969327821,1.8991551816215402,0.46844270636127705,0
0.5826527576417639,0.10649020889576415,0.2920487185984639,0.3822828403105538,0.5711180486157195,0.7319524670782955,0.04743690660146156,0.03818330482874214,0.3363228975132251,35.14297556582913,0.2869532101642746,1,0,0.45582168637810444,0.3713418070877826,1.5463157303390984,3.635468682799782,0
0.5548344456616067,0.15207843103289503,0.4004222737895427,0.3726638155433086,0.6766625159402048,0.8653617268492284,0.10324070133401363,-0.007266121608468349,0.1696373927101999,34.534216441526326,0.0336014338340304,2,0,0.40224696219631956,0.29366695592346126,2.5239518739379996,2.155053498681176,1
0.37822170144488587,0.0,0.45077109441955576,0.6569634672691821,0.7100722079759493,0.7139887232839127,0.03275144039936638,0.029387059677337558,0.15111138809563088,35.198056564127896,0.6229017435047571,2,1,0.48056155839889314,0.28639528012579163,2.8184053998494356,3.621412826270402,1
0.49202336874079367,0.04015523722647616,0.18480186641013244,0.7957961004978125,0.6696597779323773,0.7996118214911129,0.1223270835920261,-0.10442631400399849,0.3588940328444083,39.2018757615336,0.40836267469849435,1,3,0.4163941507231992,0.25126045612010794,1.6202841797853118,3.3762843773945965,1
0.5309041843560318,0.10885360635902701,0.41019293380539773,0.4225384505942411,0.638383480891101,0.5609778074846536,0.0,0.6153720740361007,0.07577534664507708,35.46688351776665,0.31125079457814203,2,4,0.5392595657290825,0.25330290462909955,1.1881203311332689,3.7644993135000346,1
0.7585683339328373,0.06984773069785037,0.34973434990572005,0.6416773407102969,0.4707059354601133,0.7157761439293769,0.04539582011832788,0.2720231800360626,0.0874412885968031,48.12483762938388,0.3611563174320174,3,2,0.3016393278945761,0.24877575004922806,2.7116217341841726,4.466373220164284,0
0.6515427434352692,0.09855729366856544,0.17561919698936396,0.13259459627958625,0.8676391322418818,0.5902631681028933,0.0,-0.24890850001694456,0.09037796751314349,50.405530738572914,0.08145348429019311,2,2,0.5477759597902062,0.31091998227053863,2.1847588127884414,5.084688869642741,0
0.3355439766955899,0.049800740664208976,0.2052622268743936,0.43307645386856014,0.9210794965456828,0.5523075072468098,0.1135338347892291,0.04657361748537965,0.19321286183005182,31.34032369226265,0.1688349951038891,0,2,0.7867884857854737,0.2865450340661766,1.6332639214829778,5.927584755605425,1
0.6486125954092192,0.084329489373645,0.6085560017364287,0.5437882134258196,0.39760119588159715,0.6260628592540963,0.19944473755089076,-0.12160122858746472,0.24316316296375975,64.0659798901055,0.571565528436349,1,0,0.19967861701391737,0.31653466133284275,3.375551913363207,3.023691451586059,0
0.5422376579375525,0.07221613823039602,0.14165877053537307,0.36806331660363334,0.4963957113670431,0.8191899334413573,0.16460061871145515,-0.2028959453414828,0.27396754681178337,30.299065472390787,0.6405876086577907,1,0,0.3247028855089533,0.2395375622769198,1.4349657395335065,2.1864750395845296,0
0.49846169995410616,0.13838910308299038,0.43593946275941003,0.36269872504208084,0.6080284486434491,0.7950015828669645,0.0,-0.268014414224787,0.4571995317494969,20.732990792769943,0.14063953392947726,1,0,0.43324139841691206,0.2572153899913136,0.007063684319823738,1.1612673469774155,0
0.6917514433261301,0.09272104216506066,0.3082365330185971,0.4164440887062228,0.5053193307634714,0.7243004722054399,0.304206965292788,0.08644333815185079,0.0,50.711671070475774,0.37962669939690113,0,0,0.5812839230713859,0.2563728311612245,1.292040629368002,3.652329510545377,0
0.7546499283743926,0.09688013310376012,0.45500639880107346,0.6084385456652747,0.7258948330183798,0.5467299440110068,0.12952799406208684,-0.1362760470139148,0.2608735589124417,32.7388779837849,0.3434167470924646,1,1,0.6335573143647572,0.40846353675628416,3.618378476891313,4.2523760211401305,1
0.7396920178674298,0.05940615169387663,0.42754908476185066,0.5125341963187251,0.540759169639008,0.6803719348612063,0.02235008595069997,0.19356520480504083,0.1442869427427769,49.81937206136082,0.4905084324157048,2,2,0.6214901738751254,0.29171593355443154,1.6822962689331926,0.9773283764533378,0
0.4741173715166042,0.05561968879637533,0.2781861683282088,0.10235375333500563,0.9747584101709903,0.7301700008901735,0.11571279189909409,0.19875644290608782,0.14135848511112267,8.944970983492041,0.2481129161369773,1,3,0.24624472661075086,0.29668168391144734,1.4845607085640424,4.716997476373109,0
0.5536181436223178,0.058372090609018955,0.18524055235766115,0.12585996947298678,0.8285822891515394,0.7175536229578597,0.11761898225026925,0.27478287704228993,0.13802278717461225,65.88683912224602,0.4824040077694088,1,6,0.3988481260105551,0.29612734963668635,2.026603121253564,2.8479745344242824,1
0.6496895147105346,0.09972260711891484,0.5553171992560851,0.42862696442856496,0.6818861045948322,0.5156206416519253,0.033315128304843636,-0.17047735321482071,0.10912303291920267,55.08440112060603,0.5176347000243611,1,3,0.3649524637822874,0.37764146600994214,3.011063087892902,1.1162748236365103,1
0.7463317690683539,0.05895077595898685,0.5031820579410835,0.6415373172107105,0.8040479394979598,0.6109682151980128,0.11979166673420756,0.09507312213840205,0.3684524834603452,22.492851762554974,0.3501982350292226,2,2,0.4902201673475263,0.2193330299125268,1.9171000092828416,1.7275692082580276,0
0.5281238643232065,0.09448874284482064,0.32184672035858475,0.0004990314549531139,0.8158850636535964,0.6935922235851283,0.039252771237969275,0.12649084332846017,0.2842297327013903,22.818343142305714,0.5088314581224168,0,2,0.5027420128638231,0.29700502378428684,2.5913475819086402,1.5851358560343332,0
0.5721511535004274,0.18377003993227195,0.2940375021670958,0.4500539647696739,0.5654078767912636,0.7536290909517189,0.05956380073099773,-0.09483563502079298,0.2023195978557375,70.08398856146292,0.1836787293390558,0,0,0.29461593297941335,0.2188642974827077,1.8107337690631917,1.6118171278514133,0
0.4340497538990957,0.12355623517158462,0.12544938510343312,0.4447504286965158,0.5275674133187053,0.48038721789000527,0.03137208642449156,-0.15435439147857502,0.33510157524870005,33.939301447530625,0.5363862945409803,0,1,0.4340668467371359,0.1810092858784819,2.599211171146366,3.854852094663963,0
0.4205690063878994,0.06369882339160794,0.44440125056011115,0.8276675556416897,0.6617214594454471,0.6837876024520141,0.0,0.3219041331551946,0.048747103470112435,32.487227269010646,0.11098452957239777,2,2,0.5870777818393557,0.26328800261541785,2.1802627939015116,4.295741593032824,1
0.7218788733591297,0.14006069610819724,0.5757688148776429,0.4729956376574273,0.7792454186746917,0.7143048769878952,0.11458364702153839,0.04549917514641075,0.06692948686690739,11.009218587760756,0.5327822404253024,1,1,0.40575037481156734,0.3206081923251751,1.6020082251107777,5.548718372284802,0
0.8034360042856235,0.05959623134892243,0.12381086556612016,0.6265977969481857,0.6708590597980126,0.7849611988516213,0.1585299436516338,0.1271935501423476,0.0,39.738326915976685,0.5294330943052258,2,1,0.469964999691496,0.26011096369629044,2.258091976601336,1.9526666514922553,0
0.5891984817629499,0.0,0.14174247492062755,0.5782514280174927,0.4134505276713505,0.7692857584237436,0.15148835960763724,-0.1644152023655855,0.13005854598767125,41.58420577746371,0.4019779283791463,0,0,0.754533472937096,0.3197882575762562,1.4574900922852663,3.514434401182959,0
0.7505299346838036,0.029595684454129793,0.18727519902269188,0.12388670403855989,0.5295763334073736,0.7582571318808805,0.18199252526352344,-0.24385689330443877,0.2161698526704753,55.73239645154228,0.29364378160786214,1,0,0.7985044270278763,0.3053238152252413,0.6218116481668943,2.029461299552015,0
0.6542454037571451,0.0,0.19126728643193613,0.7036414433263475,0.6389040704608433,0.6200059493298066,0.13243402100148682,-0.11388995489842209,0.21028585779323342,24.013823577232866,0.2212924841224741,2,3,0.1757958361061962,0.2930467200765396,1.9801122061478613,3.030185854493561,1
0.5032320368092313,0.06242432579793457,0.2750086185191396,0.5930793010912576,0.6386501593511255,0.5091997862876692,0.04672745017830965,-0.024804277477999407,0.21493419110598805,22.195698116390858,0.466415130483738,3,1,0.5170846357997719,0.3632481779885829,0.7106256421101507,0.7794294190115125,0
0.654209340826262,0.08092091895947759,0.2594732652222252,0.6516537279349179,0.9458813265184712,0.6606947242938599,0.18396638644311888,-0.2128440013634698,0.058894316893391835,51.764439521647155,0.07590652310878965,3,1,0.9375549156812985,0.2701981725076234,2.597429535528888,1.31520428949033,0
0.8307054849698954,0.16382186561376416,0.11601733753096195,1.0,0.44210180864015036,0.8001631825208559,0.0,-0.001968961730076601,0.28031547426140224,60.100951068405976,0.2076491839975781,2,4,0.5718270301748865,0.31903277106801387,1.9625092282751802,4.2045907329881675,0
0.5946260941335072,0.09634636868820813,0.5878548997680135,0.13317741210028233,0.7258383862753812,0.8393454527524431,0.009932861748751992,-0.3377010376137,0.2239627518238998,21.432714733231755,0.44757537362848293,0,3,0.5027735088420734,0.20984566191274384,3.4232919484238336,0.7748010718413756,1
0.8346965483721009,0.06904497355955679,0.14184427607987107,0.8949393299522217,0.8733669662492435,0.7710549102297785,0.003579992857675532,-0.22400948449397445,0.27330542814659986,61.22271129449612,0.2192005845870744,1,2,0.6969032267674473,0.3049389718775529,1.6697628889757532,3.922246451516534,0
0.20703823438653834,0.12147027905917446,0.26709409153878366,0.4925104961199289,0.9907174618134194,0.7429340822801734,0.20800560591393102,0.13418224965537504,0.010723782240994822,45.563127622302325,0.261485069535766,3,5,0.5327139209692499,0.28713919815776523,1.9799728031564758,1.9857764219224245,1
0.7232853756562836,0.0,0.16934940183695033,0.6074657808806019,0.5893403865224058,0.7379639648385965,0.19427885141400758,0.12075810405557884,0.231149085879779,61.37708008611968,0.3686571534890377,2,2,0.6063705718267005,0.24088767990058,0.5303739488534867,0.11169542294017942,0
0.6130570602357257,0.0917807279054283,0.5051295998717548,0.5408975509397516,0.7237144179080299,0.6443881253239219,0.1487305237044995,-0.07837535307737328,0.08122347600824731,43.94669457723575,0.3291119117178997,0,1,0.4684543257511936,0.31992493893642027,0.8959066888294542,-0.8078540091472042,0
0.5551488974301199,0.11854325969434834,0.21522630115591282,0.4651527333203913,0.735464053579797,0.686993970644638,0.20719298652117973,-0.20355286181539062,0.1602676747448638,7.165831237680742,0.11217361766244699,2,4,0.5305265540622376,0.2630524488049063,0.3212772376514734,5.195192019830014,1
0.6137641164803254,0.006070687711007924,0.30267928438841163,0.4360334143522483,0.6793222597329936,0.8669069525826331,0.012071721758801196,-0.2054807103052022,0.25343648986363837,42.72048926525942,0.27232802686570917,4,4,0.56399460350633,0.3866092288588783,3.077493811146164,0.1418752979761857,1
0.30186466280986607,0.13718770216034645,0.6043368946581595,0.6159017471146019,0.6351732198141041,0.6057441994208124,0.13485951198609805,-0.07465364918826282,0.20910936062559132,60.90215728006905,0.377826126997844,3,4,0.6298338148510978,0.17830917473275365,1.540445685005881,2.903441075978911,1
0.5670492168243731,0.09692482037472071,0.22644282471136645,0.2465652606656642,0.7153963084250069,0.8614778790709852,0.08748255716168359,0.1289036983290583,0.11484600202206813,31.593809713744285,0.5187555492709589,1,3,0.4352418976865871,0.31241292708808416,3.3270797513934047,3.530926191565473,1
0.6535668857267619,0.059235604304959937,0.33001023491704745,0.7001158335043531,0.27016308721704724,0.6677971845507941,0.1846882103884914,0.18564913826886492,0.20062731561844183,39.18052546638822,0.6536776100077846,3,1,0.4311651368313683,0.3021348637229222,-0.680611134073835,1.0301966564302956,0
0.8216841067112274,0.11163909330531424,0.15526763571837746,0.46676111902294926,0.7523104235093947,0.8325432109095078,0.08847757674478024,-0.09930634709639381,0.0468464684756357,42.357997446735325,0.43047529892783043,0,3,0.21087763586988595,0.2859568122212518,3.5480743985441077,2.1697119474696667,0
0.5222594672589529,0.19353464289021982,0.2640383541633144,0.3239861321919285,0.6689266855492951,0.5593184990502461,0.06150571115899189,-0.2306984851969568,0.31502673958982963,1.5072918019727695,0.03778584859572738,3,0,0.4419273416225264,0.2735382149738494,1.9319771092951217,3.718235865011719,0
0.4787259595660218,0.08909331275292476,0.3870555710169233,0.4599974284008373,0.6166287654832602,0.7585904201164648,0.154090851856099,0.05356872757326667,0.17947159805037488,70.07021363156214,0.7549204766954166,1,0,0.6429553047646637,0.30343140999663776,2.339847388965331,3.4399742772307107,0
0.5247364434623195,0.09241102931501681,0.12195815794277094,0.8014298433725147,0.9570293293579337,0.6263229864052378,0.18761691671912328,-0.1647069941251699,0.3118549944255326,31.47936480154238,0.44006848880265753,1,4,0.5694836684000202,0.35310956538135957,0.9370572698168311,2.309136650288618,1
0.7373103176553111,0.057031955022987794,0.23073436812794024,0.4429329825967554,0.5487598971814172,0.5584732808075812,0.03316548051531984,-0.10365052777224049,0.14734683129039572,52.58603148709199,0.2649931345355325,4,5,0.3504872146391351,0.21639072454619337,2.527289918837327,3.355356944512983,1
0.6493126664489527,0.03750778152676041,0.33743284497625053,0.6216907236419241,0.5895386016402454,0.7218534042410946,0.0938924328647624,0.2650552180874075,0.1476424011593417,43.699482957776866,0.2900638430679301,2,2,0.21442062873136997,0.2597006551594908,1.6260858539447893,2.846648003721634,1
0.5205359694349442,0.12151679082721228,0.07241046297913235,0.4038087448569054,0.9487329953307101,0.8009471788595969,0.0,0.16542308571315362,0.12358132133621536,63.8642858453904,0.41624078538605297,5,1,0.47863688973686525,0.24748414328389295,0.806045777954767,1.5443751306562086,0
0.6769901149670033,0.03719580870455664,0.37822073548513974,0.701584369984724,0.5251908042725215,0.6155058561406503,0.0,0.03159486245029034,0.28761739316930757,51.09084183642121,0.16335981974021502,3,1,0.6385666778965966,0.24513538651386532,0.7923336470980653,4.800735685160596,0
0.6145616324022061,0.08357831186096963,0.3194343997975769,0.6871015477580409,0.5674827075595192,0.5500984039541599,0.1200459631413729,-0.2543838002225446,0.12905688426715242,41.47613592718538,0.14799505777033775,2,1,0.4281652502285276,0.3171374502717713,0.7746495634177,3.3111308774421495,0
0.7452967485799333,0.05611712766174416,0.19725972017809695,0.9197217666592823,0.6279461864853725,0.6908155235665044,0.1608905356254632,0.04227931349413178,0.26445954324151766,31.5972736122108,0.3167342537810895,0,3,0.2832616243781302,0.3294668642366924,2.3802395957968296,0.23695323414139668,0
0.4946920359183971,0.1039489912873196,0.28717210051402103,0.514887210900157,0.7761101723194324,0.6912564671222818,0.12620668090867257,0.2125314581575053,0.16175476023307098,56.967760520732085,0.752970950618494,2,0,0.4115739241543078,0.35325514343660186,1.3643683841384022,3.78251197375762,0
0.5508506780103347,0.09668310526434742,0.6008221918617068,0.6837309609515814,0.681170376102997,0.7548319627554498,0.0,-0.07512673315310713,0.0024036700108380216,16.89838044068075,0.45200680390230374,2,2,0.5489238295873645,0.3302548916314792,0.35990624429016305,2.076726225009548,1
0.5411837770301764,0.13187699721289498,0.09712260572285623,0.569613507907789,0.4561061979271607,0.7949594571364488,0.06491505699235255,0.27022281799734305,0.1429685932213534,54.68835630413839,0.14909305172993167,1,0,0.6863655929788536,0.3343070962120883,2.369299514037708,2.5658457140278608,0
0.3804727577801822,0.05449918005726265,0.2750073539162113,0.8091743563726029,0.5701747155309216,0.6940584818727505,0.0,0.2585490579036414,0.08208917856371518,28.514328726676908,0.018172645222227952,3,2,0.4614957457813418,0.22940958896293384,-0.17272952320266421,3.01229225129511,1
0.6444180415596864,0.06650625323533144,0.5045933992123101,0.40623352247825395,0.5588968350181683,0.8855503314794263,0.2369701107654185,0.3327465664286947,0.20339027236823376,63.7842549293496,0.14170614645549007,1,0,0.658233861882762,0.37417816208129795,3.3290720969940955,1.8105787455208557,0
0.6391582908269834,0.03106181421088463,0.15951835961325392,0.6990010625754562,0.6384168432165432,0.7224234744535292,0.0,0.06104862530627059,0.08095922643255099,47.41949313994043,0.38341777004153305,0,5,0.6416063222223627,0.2895121234622745,3.986410576273252,5.704556794341528,1
0.6007670184963692,0.057785336996194425,0.21444346597451258,0.5110605407766637,0.7138765487944744,0.66535734939931,0.22554036094598964,0.11747833996120245,0.2925975100714617,54.66185651775163,0.2411163242210113,3,2,0.32350022639217696,0.3516498039548195,0.6875763244732616,0.760023412097369,1
